"","PitchNo","Date","Time","PAofInning","PitchofPA","Pitcher","PitcherId","PitcherThrows","PitcherTeam","Batter","BatterId","BatterSide","BatterTeam","PitcherSet","Inning","Top.Bottom","Outs","Balls","Strikes","TaggedPitchType","AutoPitchType","PitchCall","KorBB","TaggedHitType","PlayResult","OutsOnPlay","RunsScored","Notes","RelSpeed","VertRelAngle","HorzRelAngle","SpinRate","SpinAxis","RelHeight","RelSide","Extension","VertBreak","InducedVertBreak","HorzBreak","PlateLocHeight","PlateLocSide","ZoneSpeed","VertApprAngle","HorzApprAngle","ZoneTime","ExitSpeed","Angle","Direction","HitSpinRate","PositionAt110X","PositionAt110Y","PositionAt110Z","Distance","LastTrackedDistance","Bearing","HangTime","pfxx","pfxz","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","HomeTeam","AwayTeam","Stadium","Level","League","GameID","PitchUID","EffectiveVelo","MaxHeight","MeasuredDuration","SpeedDrop","PitchLastMeasuredX","PitchLastMeasuredY","PitchLastMeasuredZ","ContactPositionX","ContactPositionY","ContactPositionZ","GameUID","UTCDate","UTCTime","LocalDateTime","UTCDateTime","AutoHitType","System","HomeTeamForeignID","AwayTeamForeignID","GameForeignID","Catcher","CatcherId","CatcherThrows","CatcherTeam","PlayID","PitchTrajectoryXc0","PitchTrajectoryXc1","PitchTrajectoryXc2","PitchTrajectoryYc0","PitchTrajectoryYc1","PitchTrajectoryYc2","PitchTrajectoryZc0","PitchTrajectoryZc1","PitchTrajectoryZc2","HitSpinAxis","HitTrajectoryXc0","HitTrajectoryXc1","HitTrajectoryXc2","HitTrajectoryXc3","HitTrajectoryXc4","HitTrajectoryXc5","HitTrajectoryXc6","HitTrajectoryXc7","HitTrajectoryXc8","HitTrajectoryYc0","HitTrajectoryYc1","HitTrajectoryYc2","HitTrajectoryYc3","HitTrajectoryYc4","HitTrajectoryYc5","HitTrajectoryYc6","HitTrajectoryYc7","HitTrajectoryYc8","HitTrajectoryZc0","HitTrajectoryZc1","HitTrajectoryZc2","HitTrajectoryZc3","HitTrajectoryZc4","HitTrajectoryZc5","HitTrajectoryZc6","HitTrajectoryZc7","HitTrajectoryZc8","ThrowSpeed","PopTime","ExchangeTime","TimeToBase","CatchPositionX","CatchPositionY","CatchPositionZ","ThrowPositionX","ThrowPositionY","ThrowPositionZ","BasePositionX","BasePositionY","BasePositionZ","ThrowTrajectoryXc0","ThrowTrajectoryXc1","ThrowTrajectoryXc2","ThrowTrajectoryYc0","ThrowTrajectoryYc1","ThrowTrajectoryYc2","ThrowTrajectoryZc0","ThrowTrajectoryZc1","ThrowTrajectoryZc2","PitchReleaseConfidence","PitchLocationConfidence","PitchMovementConfidence","HitLaunchConfidence","HitLandingConfidence","CatcherThrowCatchConfidence","CatcherThrowReleaseConfidence","CatcherThrowLocationConfidence","DetectedShift","X1B_PositionAtReleaseX","X1B_PositionAtReleaseZ","X2B_PositionAtReleaseX","X2B_PositionAtReleaseZ","X3B_PositionAtReleaseX","X3B_PositionAtReleaseZ","SS_PositionAtReleaseX","SS_PositionAtReleaseZ","LF_PositionAtReleaseX","LF_PositionAtReleaseZ","CF_PositionAtReleaseX","CF_PositionAtReleaseZ","RF_PositionAtReleaseX","RF_PositionAtReleaseZ","X1B_Name","X1B_Id","X2B_Name","X2B_Id","X3B_Name","X3B_Id","SS_Name","SS_Id","LF_Name","LF_Id","CF_Name","CF_Id","RF_Name","RF_Id","FHC","Counter_1","date_str","game_date","formatted_date","GameNumber","Games","Tilt_1","Tilt_2","Count","Zone_1","Zone_2","Zone_3","Zone_4","Zone_5","Zone_6","Zone_7","Zone_8","Zone_9","Zone_L1","Zone_L2","Zone_L3","Zone_L4","Zone_Name","AB","SLG_VAL","Out_Zone_NotSwinging","In_Zone_NotSwinging","Out_Zone_Swinging","In_Zone_Swinging","Strike_Awarded","SacrificeFly","hc_x","hc_y","location_x","location_y","season","strikeZone"
"171",171,"2024-04-16","19:32:48.56",3,2,"Hay, Derek",1000229653,"Right","BER_COL1","Lynch, Michael",1000079043,"Left","CEN_COL","Undefined",6,"Bottom",2,1,0,"Fastball","Changeup","BallCalled","Undefined","Undefined","Undefined",0,0,NA,81.99244,-1.776087,-5.392608,1661.674781,224.784831,5.15621,3.87772,6.66949,-30.59328,10.04638,8.68371,0.97412,-0.34685,75.25052,-7.516964,-3.820646,0.458824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.09485,6.19292,-3.51882,50,5.02448,10.9078,-118.7132,-4.51618,-8.69465,22.79748,-23.33949,"CEN_COL","BER_COL1","GaryWright","D3","Team","20240416-GaryWright-1","a2f8a380-fc49-11ee-8791-cb7907cd9ef4",82.15006,NA,NA,6.74192,NA,NA,NA,NA,NA,NA,"decadbd8-2ea2-4bfa-ab3a-eb235ba6b22a","2024-04-16","23:32:48.56","2024-04-16T19:32:48.5603874-04:00","2024-04-16T23:32:48.5603874Z","","v3",NA,NA,NA,"Manrique, Marcelo",1000229684,"Right","BER_COL1","efa3eef6-8231-4fa7-b1b0-33f2ef8dadd6",53.82781,-119.44602,11.39874,5.15759,-3.76593,-11.66975,-3.87394,11.18729,-4.34732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",84.84333,68.65413,144.41112,69.9114,78.83825,-59.01888,149.54444,-25.00286,259.60604,-133.52959,327.72881,9.29607,266.8878,152.12871,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",70,"20240416",2024-04-16,"04-16-24","1","BER_COL1 vs CEN_COL on 04-16-24 , Game 1",1,30,"1-0",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",0,0,1,0,0,0,0,0,NA,NA,NA,NA,"spring24","out"
"172",172,"2024-04-16","19:33:10.36",3,3,"Hay, Derek",1000229653,"Right","BER_COL1","Lynch, Michael",1000079043,"Left","CEN_COL","Undefined",6,"Bottom",2,2,0,"Fastball","Changeup","InPlay","Undefined","FlyBall","Out",1,0,NA,82.59858,-0.170447,-4.346425,1678.056438,224.050415,5.1513,3.68829,6.53545,-31.63033,8.61571,7.0652,2.35865,0.28276,75.3849,-6.115211,-3.068239,0.456597,95.0307,28.814787,9.748462,3115.521131,109.04353,57.51724,14.46991,365.7538,361.95581,2.815374,5.12159,-4.97512,4.96209,-3.3894,50,5.12595,8.85093,-119.76485,-1.24146,-7.19472,24.06973,-24.99817,"CEN_COL","BER_COL1","GaryWright","D3","Team","20240416-GaryWright-1","aff86d90-fc49-11ee-8791-cb7907cd9ef4",82.55079,82.71942,NA,7.21368,NA,NA,NA,1.05446,2.37281,-0.27336,"decadbd8-2ea2-4bfa-ab3a-eb235ba6b22a","2024-04-16","23:33:10.36","2024-04-16T19:33:10.3607842-04:00","2024-04-16T23:33:10.3607842Z","FlyBall","v3",NA,NA,NA,"Manrique, Marcelo",1000229684,"Right","BER_COL1","f53b3ca5-f4d0-4c12-80e9-94f66236db2c",53.96133,-120.55835,12.03487,5.15329,-0.41736,-12.49909,-3.6851,9.08812,-3.59736,162.60213,1.05567,120.33538,-22.40782,5.25841,-1.08126,0.20489,-0.03357,0.00374,-0.00019,2.37347,67.15953,-14.64889,-0.03757,0.32561,-0.15305,0.03872,-0.00496,0.00025,-0.27285,20.66796,-8.17913,2.0422,-0.43231,0.07903,-0.01175,0.00119,-6e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","","","","NoShift",85.1425,68.63375,142.76213,71.4455,79.17015,-59.44851,151.23874,-26.14138,261.57129,-136.68304,330.96152,9.00037,268.20203,152.80472,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",71,"20240416",2024-04-16,"04-16-24","1","BER_COL1 vs CEN_COL on 04-16-24 , Game 1",1,30,"2-0",0,0,0,0,0,1,0,0,0,0,0,0,0,"6",1,0,0,0,0,1,1,0,17.9650127102492,365.312332850618,-268.637468224377,-417.605832126544,"spring24","in"
"173",173,"2024-04-16","19:35:52.23",1,1,"Sickles, David",90000172766,"Right","CEN_COL","Torbicki, Peter",NA,"Right","BER_COL1","Undefined",7,"Top",0,0,0,"Fastball","Changeup","BallCalled","Undefined","Undefined","Undefined",0,0,NA,84.24924,0.679259,-0.538726,1808.690917,242.495426,4.9044,1.62118,5.4007,-31.94643,7.82607,12.81599,2.87874,2.18436,77.60903,-5.18914,1.741177,0.453903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.5465,4.13634,-1.58225,50,4.94265,0.60294,-122.40863,0.32515,-10.01167,22.3672,-25.84827,"CEN_COL","BER_COL1","GaryWright","D3","Team","20240416-GaryWright-1","107f4620-fc4a-11ee-8791-cb7907cd9ef4",83.04077,NA,NA,6.64021,NA,NA,NA,NA,NA,NA,"decadbd8-2ea2-4bfa-ab3a-eb235ba6b22a","2024-04-16","23:35:52.23","2024-04-16T19:35:52.2376738-04:00","2024-04-16T23:35:52.2376738Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","0d53571b-1dcc-4268-a6ac-d3d9c15ac795",55.09629,-123.33634,11.1836,4.90693,1.39724,-12.92414,-1.61587,1.01819,-5.00583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",94.64738,81.01214,144.95437,48.63639,89.11192,-57.79201,151.27074,-33.35666,257.75382,-148.03599,344.94219,7.16194,268.02483,135.76562,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",13,"20240416",2024-04-16,"04-16-24","1","BER_COL1 vs CEN_COL on 04-16-24 , Game 1",2,0,"0-0",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",0,0,1,0,0,0,0,0,NA,NA,NA,NA,"spring24","out"
"174",174,"2024-04-16","19:36:11.23",1,2,"Sickles, David",90000172766,"Right","CEN_COL","Torbicki, Peter",NA,"Right","BER_COL1","Undefined",7,"Top",0,1,0,"Fastball","Changeup","InPlay","Undefined","GroundBall","FieldersChoice",0,0,NA,83.72015,0.38098,-2.016309,1718.32421,239.101291,4.96706,1.59707,5.60129,-32.05391,7.81221,11.1793,2.65178,0.64563,77.38272,-5.518249,-0.02119,0.454437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.1915,4.20201,-1.43198,50,4.97875,3.83461,-121.67792,-0.27461,-9.38545,21.39489,-25.80442,"CEN_COL","BER_COL1","GaryWright","D3","Team","20240416-GaryWright-1","1bca0d30-fc4a-11ee-8791-cb7907cd9ef4",82.94321,NA,NA,6.33743,NA,NA,NA,NA,NA,NA,"decadbd8-2ea2-4bfa-ab3a-eb235ba6b22a","2024-04-16","23:36:11.23","2024-04-16T19:36:11.2322082-04:00","2024-04-16T23:36:11.2322082Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","4ba4721f-1dc2-4cb3-9833-713687880d1e",54.89766,-122.53606,10.69744,4.96901,0.7604,-12.90221,-1.59333,4.21106,-4.69272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",98.99897,82.58026,144.80779,51.74142,91.34279,-58.2696,150.43779,-33.95724,257.53623,-149.51945,344.78762,7.79238,268.06351,136.32913,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",14,"20240416",2024-04-16,"04-16-24","1","BER_COL1 vs CEN_COL on 04-16-24 , Game 1",2,0,"1-0",0,0,0,0,0,1,0,0,0,0,0,0,0,"6",0,0,0,0,0,1,1,0,NA,NA,NA,NA,"spring24","in"
"175",175,"2024-04-16","19:38:07.29",2,1,"Sickles, David",90000172766,"Right","CEN_COL","McLaughlin, Nick",1000229661,"Right","BER_COL1","Undefined",7,"Top",0,0,0,"ChangeUp","Changeup","BallCalled","Undefined","Undefined","Undefined",0,0,NA,78.96244,-0.640247,-2.993948,1285.33174,261.867514,4.91414,1.53932,5.78226,-41.66266,3.45583,14.04442,0.84575,-0.07832,72.47149,-8.299329,-0.477821,0.483447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.0239,2.37599,-1.3009,50,4.83621,5.46268,-114.57216,-2.60614,-10.64252,21.59454,-29.02263,"CEN_COL","BER_COL1","GaryWright","D3","Team","20240416-GaryWright-1","610103e0-fc4a-11ee-8791-cb7907cd9ef4",77.96604,NA,NA,6.49095,NA,NA,NA,NA,NA,NA,"decadbd8-2ea2-4bfa-ab3a-eb235ba6b22a","2024-04-16","23:38:07.29","2024-04-16T19:38:07.2915490-04:00","2024-04-16T23:38:07.2915490Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","a907d779-0937-4fcb-8357-6a09a1713959",54.71574,-115.45756,10.79727,4.91867,-1.41618,-14.51132,-1.53382,5.89904,-5.32126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",63.87406,58.97394,142.3679,35.25865,77.13607,-48.12925,138.26332,-24.28915,257.30494,-151.2088,340.45032,-1.88356,266.03201,136.64669,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",15,"20240416",2024-04-16,"04-16-24","1","BER_COL1 vs CEN_COL on 04-16-24 , Game 1",2,45,"0-0",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",0,0,1,0,0,0,0,0,NA,NA,NA,NA,"spring24","out"
"176",176,"2024-04-16","19:38:44.88",2,2,"Sickles, David",90000172766,"Right","CEN_COL","McLaughlin, Nick",1000229661,"Right","BER_COL1","Undefined",7,"Top",0,1,0,"Fastball","Changeup","StrikeCalled","Undefined","Undefined","Undefined",0,0,NA,83.40596,1.247294,-2.916805,1789.913431,253.356378,5.03513,1.53386,5.55837,-34.78423,5.49193,14.58926,3.30346,0.02219,77.01168,-5.137914,-0.318219,0.456768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.05311,2.84658,-1.2915,50,5.12003,5.56697,-121.11062,1.43707,-12.10651,20.9577,-27.89472,"CEN_COL","BER_COL1","GaryWright","D3","Team","20240416-GaryWright-1","7757b440-fc4a-11ee-8791-cb7907cd9ef4",82.51992,NA,NA,6.39428,NA,NA,NA,NA,NA,NA,"decadbd8-2ea2-4bfa-ab3a-eb235ba6b22a","2024-04-16","23:38:44.88","2024-04-16T19:38:44.8820258-04:00","2024-04-16T23:38:44.8820258Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","d6cde7cf-c2fe-402a-9f57-0c79bac91612",54.93994,-121.96246,10.47885,5.03858,2.57087,-13.94736,-1.52777,6.05905,-6.05325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",64.37498,59.07053,140.24552,36.84771,82.98245,-49.62212,143.97297,-28.01102,263.88437,-148.30731,338.75801,-2.57083,265.76995,137.05325,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",16,"20240416",2024-04-16,"04-16-24","1","BER_COL1 vs CEN_COL on 04-16-24 , Game 1",2,30,"1-0",0,1,0,0,0,0,0,0,0,0,0,0,0,"2",0,0,0,1,0,0,1,0,NA,NA,NA,NA,"spring24","in"
"177",177,"2024-04-16","19:39:03.70",2,3,"Sickles, David",90000172766,"Right","CEN_COL","McLaughlin, Nick",1000229661,"Right","BER_COL1","Undefined",7,"Top",0,1,1,"ChangeUp","Changeup","FoulBallNotFieldable","Undefined","Undefined","Undefined",0,0,NA,78.80117,-0.148986,-3.446634,1376.668887,259.853913,4.90436,1.59781,5.78868,-41.44207,3.62784,12.6195,1.31201,-0.56068,72.62721,-7.761943,-1.188151,0.483186,88.45309,-6.609932,56.446439,NA,NA,NA,NA,14.0181,14.0181,50.465507,0.095886,-7.41595,2.26173,-1.32166,50,4.86688,6.42454,-114.37088,-1.60285,-9.85804,20.38632,-29.16755,"CEN_COL","BER_COL1","GaryWright","D3","Team","20240416-GaryWright-1","82929cd0-fc4a-11ee-8791-cb7907cd9ef4",78.00808,1.43336,NA,6.17396,NA,NA,NA,2.08637,1.43336,0.50309,"decadbd8-2ea2-4bfa-ab3a-eb235ba6b22a","2024-04-16","23:39:03.70","2024-04-16T19:39:03.7081634-04:00","2024-04-16T23:39:03.7081634Z","GroundBall","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","4d337edb-f390-4069-9ebf-1210c45f7f51",54.7107,-115.20749,10.19316,4.9081,-0.40587,-14.58378,-1.59362,6.82909,-4.92902,180,2.08524,71.30067,NA,NA,NA,NA,NA,NA,NA,1.43359,-14.94852,NA,NA,NA,NA,NA,NA,NA,0.50139,107.50506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","Low","Low","","","","NoShift",64.05725,59.09902,140.35811,37.0156,86.59959,-51.65799,146.26492,-30.8284,263.06255,-149.87639,340.5304,-2.51874,264.79831,136.35477,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",17,"20240416",2024-04-16,"04-16-24","1","BER_COL1 vs CEN_COL on 04-16-24 , Game 1",2,45,"1-1",0,0,0,0,0,0,0,0,0,0,0,1,0,"L3",0,0,0,0,0,0,0,0,10.8113406681184,8.92311832085004,-286.521648329704,473.367204197875,"spring24","buffer"
"178",178,"2024-04-16","19:40:06.23",2,4,"Sickles, David",90000172766,"Right","CEN_COL","McLaughlin, Nick",1000229661,"Right","BER_COL1","Undefined",7,"Top",0,1,2,"ChangeUp","Changeup","BallCalled","Undefined","Undefined","Undefined",0,0,NA,79.58703,0.654951,-0.266918,1362.954188,253.13548,4.93116,1.51068,5.76215,-39.77955,4.8304,11.00753,2.22581,2.17955,72.46622,-6.702749,1.705498,0.480715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.63461,2.75799,-1.49506,50,4.96168,0.10332,-115.51476,0.04232,-7.55363,23.09571,-28.47676,"CEN_COL","BER_COL1","GaryWright","D3","Team","20240416-GaryWright-1","a7ddbb50-fc4a-11ee-8791-cb7907cd9ef4",78.40919,NA,NA,7.12081,NA,NA,NA,NA,NA,NA,"decadbd8-2ea2-4bfa-ab3a-eb235ba6b22a","2024-04-16","23:40:06.23","2024-04-16T19:40:06.2392354-04:00","2024-04-16T23:40:06.2392354Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","8be30e0c-0b4b-4ab1-a3c4-6d9a6cf4507c",54.73266,-116.45715,11.54785,4.93625,1.20427,-14.23838,-1.50557,0.41154,-3.77681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",63.94566,58.71435,139.19165,37.35826,101.62079,-61.4131,143.14769,-28.93967,263.8749,-151.09314,338.21808,-2.77414,265.10391,136.80288,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",18,"20240416",2024-04-16,"04-16-24","1","BER_COL1 vs CEN_COL on 04-16-24 , Game 1",2,30,"1-2",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",0,0,1,0,0,0,0,0,NA,NA,NA,NA,"spring24","out"
"179",179,"2024-04-16","19:40:29.42",2,5,"Sickles, David",90000172766,"Right","CEN_COL","McLaughlin, Nick",1000229661,"Right","BER_COL1","Undefined",7,"Top",0,2,2,"Fastball","Changeup","FoulBallNotFieldable","Undefined","Undefined","Undefined",0,0,NA,84.12002,0.491828,-2.222755,1710.839158,225.686027,5.07837,1.40442,5.6328,-29.33009,10.57418,9.53371,3.09342,0.12408,76.82167,-4.954727,-0.521221,0.454654,63.73973,52.923583,-158.060618,4556.819928,NA,NA,NA,NA,34.03777,NA,NA,-5.46008,5.60193,-1.22157,50,5.10156,4.34672,-122.07926,0.08108,-8.23458,24.17726,-23.72552,"CEN_COL","BER_COL1","GaryWright","D3","Team","20240416-GaryWright-1","b5aae780-fc4a-11ee-8791-cb7907cd9ef4",82.90357,38.24981,NA,7.29835,NA,NA,NA,0.21661,3.06593,-0.1301,"decadbd8-2ea2-4bfa-ab3a-eb235ba6b22a","2024-04-16","23:40:29.42","2024-04-16T19:40:29.4257186-04:00","2024-04-16T23:40:29.4257186Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","2ad11a3e-a922-4833-b2de-03c64d0ca3ab",54.86382,-123.03874,12.08863,5.07966,1.02264,-11.86276,-1.40056,4.67351,-4.11729,9.598016,0.21661,-52.27846,0.38928,1.7418,-0.65081,0.18497,-0.02191,-0.02031,0.01235,3.06593,74.58517,-31.1828,4.55756,-0.95244,0.2072,-0.1256,0.12251,-0.05472,-0.1301,-21.05756,2.61528,-1.52269,0.46213,-0.12447,0.03606,-0.01562,0.00537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","Low","","","","NoShift",63.07472,58.82987,138.782,42.02817,100.07358,-60.63923,147.73363,-26.88928,264.87568,-150.31639,339.77181,-0.62338,265.96257,136.35955,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",19,"20240416",2024-04-16,"04-16-24","1","BER_COL1 vs CEN_COL on 04-16-24 , Game 1",1,30,"2-2",0,1,0,0,0,0,0,0,0,0,0,0,0,"2",0,0,0,0,0,0,0,0,NA,NA,NA,NA,"spring24","in"
"180",180,"2024-04-16","19:40:55.48",2,6,"Sickles, David",90000172766,"Right","CEN_COL","McLaughlin, Nick",1000229661,"Right","BER_COL1","Undefined",7,"Top",0,2,2,"ChangeUp","Changeup","InPlay","Undefined","LineDrive","Single",0,0,NA,79.76806,0.021905,-2.15696,1411.621781,223.354528,4.9855,1.52615,5.82711,-31.18246,12.95902,10.8778,2.40734,0.42661,72.80533,-5.796878,-0.207865,0.478184,85.68298,12.14856,16.309402,7502.824119,105.34369,12.92141,31.66298,185.90832,183.43311,17.449829,1.831282,-6.19319,7.03863,-1.35653,50,4.96894,3.94916,-115.78128,-0.88966,-8.37894,22.28582,-22.65129,"CEN_COL","BER_COL1","GaryWright","D3","Team","20240416-GaryWright-1","c5310e50-fc4a-11ee-8791-cb7907cd9ef4",78.82415,13.2286,NA,6.96273,NA,NA,NA,0.96967,2.32854,-0.42469,"decadbd8-2ea2-4bfa-ab3a-eb235ba6b22a","2024-04-16","23:40:55.48","2024-04-16T19:40:55.4832418-04:00","2024-04-16T23:40:55.4832418Z","LineDrive","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","289791e5-abdf-4a1d-b5c2-c40a44b1c5c6",54.66948,-116.67661,11.14291,4.98641,0.02035,-11.32565,-1.52195,4.28578,-4.18947,216.878329,0.96967,117.91012,-15.40257,2.72368,-0.55481,0.10629,-0.0197,0.00301,-0.00024,2.32854,26.44651,-17.02313,1.366,-0.2637,0.05777,-0.0097,0.00141,-0.00012,-0.42469,34.50034,-2.61588,0.39631,-0.07834,0.0141,-0.0027,0.00042,-3e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","","","","NoShift",63.27005,59.09343,138.75192,40.71707,106.63688,-64.57815,147.72479,-29.32318,265.32156,-150.28617,340.19855,-1.71143,266.94606,135.51664,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",20,"20240416",2024-04-16,"04-16-24","1","BER_COL1 vs CEN_COL on 04-16-24 , Game 1",1,30,"2-2",0,0,0,0,0,1,0,0,0,0,0,0,0,"6",1,1,0,0,0,1,1,0,55.748432566084,177.352800123503,-174.17891858479,52.2929996912427,"spring24","in"
"181",181,"2024-04-16","19:42:00.61",3,1,"Sickles, David",90000172766,"Right","CEN_COL","Ramos-Davila, Rafael ",NA,"Right","BER_COL1","Undefined",7,"Top",0,0,0,"Slider","Curveball","BallCalled","Undefined","Undefined","Undefined",0,0,NA,73.66628,3.164872,0.562184,1976.694916,11.718395,4.98143,1.53192,4.99986,-60.12318,-5.99634,-1.64508,2.96206,1.92556,66.56266,-7.751021,0.271726,0.529514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00949,-3.63508,-1.58448,50,5.23641,-0.98371,-106.62368,3.88103,1.14301,21.14756,-36.28986,"CEN_COL","BER_COL1","GaryWright","D3","Team","20240416-GaryWright-1","ec084b10-fc4a-11ee-8791-cb7907cd9ef4",71.18304,NA,NA,7.10362,NA,NA,NA,NA,NA,NA,"decadbd8-2ea2-4bfa-ab3a-eb235ba6b22a","2024-04-16","23:42:00.61","2024-04-16T19:42:00.6152226-04:00","2024-04-16T23:42:00.6152226Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","93cf2f0f-77b5-4564-a735-61d289254d8b",55.49914,-107.70885,10.57378,4.98949,5.74321,-18.14493,-1.5325,-1.04237,0.57151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",79.03027,60.01223,137.65997,27.67996,71.77146,-53.49799,146.98362,-34.48576,271.15585,-157.58763,344.36883,-6.60721,263.03445,129.56738,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",21,"20240416",2024-04-16,"04-16-24","1","BER_COL1 vs CEN_COL on 04-16-24 , Game 1",6,30,"0-0",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",0,0,1,0,0,0,0,0,NA,NA,NA,NA,"spring24","out"
